word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
or,4,0.1499999999999999,0.174512292625445,suborq_207_8_2,suborq_207,196.10466666666667,0.3400132442354553,59.46933333333333,0.1817436216907516
or,9,0.25,1.3768384577813828,suborq_207_7_1,suborq_207,208.0412,0.4570925849606987,62.7736,0.4878179571610437
or,4,0.20000000000000018,0.8110288731487023,suborq_207_7_1,suborq_207,209.24846153846153,0.43540000455791633,61.845,0.42208601260634804
or,4,0.09000000000000008,-0.8721355875647365,suborq_207_7_3,suborq_207,176.49777777777777,-0.013485841858355612,56.06666666666666,-0.26638521458305237
or,9,0.22000000000000064,1.0656355053580129,suborq_207_7_2,suborq_207,207.33818181818182,0.4753564954660923,62.09727272727273,0.4374866664644327
or,2,0.18999999999999995,0.6130185611534789,suborq_207_6_2,suborq_207,182.38071428571428,-0.027648541169786406,55.41368421052632,-0.44761144319948065
or,7,0.20999999999999996,0.6555042056910684,suborq_207_6_1,suborq_207,205.45666666666665,0.35129316158769397,61.54714285714286,0.2889328212312073
or,7,0.21999999999999975,0.8535145176862908,suborq_207_6_2,suborq_207,178.18882352941176,-0.15692684039294333,58.238181818181815,-0.14391125876422087
or,2,0.13999999999999968,-0.23561900704149086,suborq_207_6_3,suborq_207,204.77100000000002,0.37722617501845385,58.02571428571429,-0.13661680986325855
or,7,0.1900000000000004,0.4716045693723466,suborq_207_1_3,suborq_207,174.9378947368421,-0.13421952001100615,58.84842105263158,-0.022527316399682116
or,7,0.20999999999999996,0.796918197472211,suborq_207_1_1,suborq_207,175.04666666666668,-0.12781981069606418,62.09904761904762,0.41141695340737827
or,2,0.10000000000000009,-0.674125275569516,suborq_207_1_1,suborq_207,95.47200000000001,-1.4665250043781994,57.515,-0.06433792476942422
or,3,0.16999999999999993,0.2877049330536073,suborq_207_2_4,suborq_207,196.1529411764706,0.27579160897795596,61.39764705882353,0.3598778770036991
or,7,0.20999999999999996,0.9383321892533536,suborq_207_2_3,suborq_207,202.3504761904762,0.38828845139666296,61.65904761904762,0.3857634576930998
or,3,0.18999999999999995,0.6837255570440455,suborq_207_1_4,suborq_207,169.60842105263157,-0.1846571476556158,61.879473684210524,0.4457875284005885
morgan,6,0.45999999999999996,0.2564385583456507,suborq_207_4_4,suborq_207,96.57263157894737,-1.2097437292765694,50.60695652173913,-1.0505067272347484
morgan,6,0.46999999999999975,0.2569595595640999,suborq_207_4_3,suborq_207,183.66263157894736,0.21118115458044065,59.611702127659576,0.4300987627146818
morgan,10,0.5399999999999991,0.7384889761735576,suborq_207_4_3,suborq_207,133.76181818181817,-0.7653191215993219,45.047777777777775,-1.1721093787463797
morgan,5,0.3999999999999999,-0.11105940031534428,suborq_207_4_1,suborq_207,133.17942857142856,-0.528509077034583,53.2025,-0.6489546945505923
morgan,6,0.41999999999999993,-0.05960876612044658,suborq_207_3_4,suborq_207,116.38857142857142,-0.8430133645592907,55.802142857142854,-0.13264879679314392
morgan,10,0.5300000000000002,0.6319153337652627,suborq_207_4_2,suborq_207,111.8934,-0.965635146814221,54.975660377358494,-0.08307141829151807
morgan,5,0.44000000000000017,0.11556902939487834,suborq_207_4_2,suborq_207,108.2,-1.0665088486122705,52.250454545454545,-0.5799407742971286
morgan,10,0.4399999999999995,0.04012233089173761,suborq_207_4_1,suborq_207,272.0139024390244,1.6749379678105427,59.161136363636366,0.3628062165481827
morgan,5,0.30999999999999983,-0.7222701770932617,suborq_207_3_2,suborq_207,161.59548387096774,-0.1830245577921066,54.199999999999996,-0.5480734868668491
morgan,10,0.34000000000000075,-0.5077662748960701,suborq_207_3_1,suborq_207,122.71764705882353,-0.8168153089782182,59.83705882352941,0.30133268398014135
morgan,10,0.46999999999999975,0.269113583493073,suborq_207_3_3,suborq_207,145.1992857142857,-0.35335911989189456,54.53468085106383,-0.06732213799066698
morgan,5,0.33999999999999986,-0.5174675512619281,suborq_207_3_3,suborq_207,135.30515151515152,-0.6379943200209554,56.34529411764706,-0.2895128490274761
