"discourse_list","speakers","X1","X2","X3","target","f0_s1","f0_s2"
"suborn_1253_1_1",12,0.166666666666667,1.16666666666667,2.22222222222222,2,0.771163994065924,0.166646022071738
"suborn_1253_1_2",12,0.166666666666667,1.18518518518519,2.2,2,1.02327953266727,0.133462673207221
"suborn_1253_1_3",12,0.166666666666667,1.18518518518519,2.2,2,-1.68224539581705,0.552260306541344
"suborn_1253_1_4",12,0.185185185185185,1.18518518518519,2.2,2,0.517159673925012,0.579601541634222
"suborn_1253_2_1",12,0.185185185185186,1.16666666666667,2.2,1,0.214983332416614,0.0965822905925574
"suborn_1253_2_2",12,0.166666666666667,1.16666666666667,2.2,1,0.700916647389888,-0.251613628813316
"suborn_1253_2_3",12,0.185185185185186,1.16666666666667,2.2,1,0.480433068862554,-0.0366660356186403
"suborn_1253_2_4",12,0.166666666666666,1.16666666666667,2.22222222222222,1,-0.315593343998914,-0.464043297990956
"suborn_1254_1_1",13,0.185185185185186,1.16666666666667,2.2,2,-0.561858735481013,-0.279848735354484
"suborn_1254_1_2",13,0.185185185185185,1.18518518518518,2.22222222222222,2,-0.741604672570969,0.398600845751469
"suborn_1254_1_3",13,0.166666666666667,1.18518518518519,2.2,2,0.972003129195081,0.0354064898055738
"suborn_1254_2_1",13,0.185185185185186,1.16666666666667,2.2,1,-1.03688451605728,0.51610479977263
"suborn_1254_2_2",13,0.185185185185184,1.18518518518519,2.28888888888889,1,-0.347390374541553,0.563036487216928
"suborn_1254_2_3",13,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.902631797888926,-1.20772562785663
"suborn_1254_2_4",13,0.166666666666666,1.18518518518519,2.2,1,0.339903987149572,-1.71563150555161
"suborn_1256_1_1",14,0.259259259259261,1.18518518518519,2.22222222222222,2,0.185019495948145,0.102039479219564
"suborn_1256_1_2",14,0.185185185185186,1.18518518518519,2.2,2,-0.0121967087465608,0.0374878045756028
"suborn_1256_1_3",14,0.185185185185185,1.16666666666667,2.22222222222222,2,0.169524463540828,0.232476996999972
"suborn_1256_1_4",14,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.141688512369283,-0.0446938449234584
"suborn_1256_2_1",14,0.185185185185186,1.18518518518519,2.2,1,0.529102564951569,-0.268827542683844
"suborn_1256_2_2",14,0.185185185185186,1.18518518518519,2.22222222222222,1,0.451452580314428,0.639206155282621
"suborn_1256_2_3",14,0.185185185185186,1.16666666666667,2.2,1,0.187031217248779,0.314097890643263
"suborn_1256_2_4",14,0.185185185185185,1.16666666666667,2.2,1,-0.226219166094518,-0.0185584640022715
"suborn_1257_1_1",15,0.185185185185186,1.18518518518519,2.22222222222222,2,0.142483245669618,0.123785067128357
"suborn_1257_1_2",15,0.185185185185186,1.16666666666667,2.2,2,0.0670175746201785,0.128355770429671
"suborn_1257_1_3",15,0.166666666666667,1.16666666666667,2.2,2,0.256214041934585,0.0216265469547292
"suborn_1257_1_4",15,0.185185185185185,1.16666666666667,2.2,2,-1.01771794238418,0.667786694329002
"suborn_1257_2_1",15,0.166666666666667,1.16666666666667,2.2,1,0.473568260536264,-0.260901866864857
"suborn_1257_2_2",15,0.185185185185185,1.16666666666667,2.2,1,-1.89576168258256,1.23113467696999
"suborn_1257_2_3",15,0.185185185185186,1.16666666666667,2.22222222222222,1,0.210380490326004,0.397379727058562
"suborn_1257_2_4",15,0.166666666666666,1.18518518518519,2.22222222222222,1,0.891671043779424,-0.656494377353199
"suborn_1258_1_1",16,0.166666666666667,1.18518518518518,2.22222222222222,2,0.473232453561975,0.212167415370135
"suborn_1258_1_2",16,0.185185185185185,1.18518518518518,2.2,2,0.15375713926482,0.614771142449208
"suborn_1258_1_3",16,0.185185185185185,1.18518518518518,2.2,2,-2.19144693932431,-1.11189553131006
"suborn_1258_1_4",16,0.185185185185185,1.18518518518519,2.2,2,-0.327033493366648,0.38763532474839
"suborn_1258_2_2",16,0.166666666666667,1.18518518518519,2.2,1,0.0717453862778791,0.868171768053798
"suborn_1258_2_3",16,0.166666666666667,1.16666666666667,2.22222222222222,1,0.37871345148797,0.176102480482921
"suborn_1258_2_4",16,0.166666666666666,1.16666666666667,2.2,1,-0.632606551114837,-0.125169183778546
"suborn_1259_1_1",17,0.185185185185185,1.18518518518519,2.22222222222222,2,0.186432437378889,0.300066477938453
"suborn_1259_1_2",17,0.166666666666667,1.16666666666667,2.2,2,0.314866573342516,0.710198722279029
"suborn_1259_1_3",17,0.166666666666667,1.16666666666667,2.2,2,0.201291298999092,0.473270397376537
"suborn_1259_1_4",17,0.185185185185185,1.18518518518519,2.22222222222222,2,0.887949996714657,1.29971512231967
"suborn_1259_2_1",17,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.709640456561646,0.106657442815197
"suborn_1259_2_2",17,0.166666666666667,1.18518518518519,2.2,1,-0.175066538580345,-0.260376065365954
"suborn_1259_2_3",17,0.185185185185186,1.18518518518519,2.2,1,0.545464285823015,-0.754128199955315
"suborn_1260_1_1",18,0.185185185185186,1.16666666666667,2.2,2,0.56186921071404,0.0352805317972372
"suborn_1260_1_2",18,0.166666666666667,1.18518518518518,2.2,2,-0.639676382194912,0.0818121743127041
"suborn_1263_1_1",20,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.036143504115352,0.501363412670922
"suborn_1263_1_2",20,0.166666666666667,1.16666666666667,2.24444444444444,2,-0.327364388118981,0.103016827311605
"suborn_1263_1_3",20,0.185185185185186,1.18518518518519,2.2,2,-0.100814068966698,-0.338203486929746
"suborn_1263_1_4",20,0.166666666666666,1.18518518518519,2.2,2,-0.41326972224756,0.273308691614229
"suborn_1263_2_1",20,0.166666666666667,1.18518518518519,2.2,1,-0.310396623171029,0.198285647837086
"suborn_1263_2_2",20,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.179637194182054,0.0283300208919475
"suborn_1263_2_3",20,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.317066181029664,-0.539459795664882
"suborn_1263_2_4",20,0.185185185185185,1.16666666666667,2.2,1,0.365808088639282,0.379824547063942
"suborn_1264_1_1",21,0.185185185185185,1.18518518518518,2.22222222222222,2,0.82249628776894,0.0211411283031871
"suborn_1264_1_2",21,0.166666666666667,1.18518518518519,2.22222222222222,2,0.157493290695202,0.443864682187632
"suborn_1264_1_3",21,0.166666666666667,1.22222222222222,2.2,2,-1.3160832856642,-0.900517512622958
"suborn_1264_1_4",21,0.185185185185185,1.16666666666667,2.22222222222222,2,0.363731497770706,0.884242046066653
"suborn_1264_2_2",21,0.166666666666667,1.16666666666667,2.2,1,-0.173312913273835,0.137443948662665
"suborn_1264_2_3",21,0.166666666666667,1.16666666666667,2.2,1,-0.298362691002832,-0.728946039141122
"suborn_1264_2_4",21,0.185185185185185,1.18518518518519,2.2,1,0.167807473060428,0.0753842288474646
"suborn_1265_1_1",22,0.166666666666667,1.16666666666667,2.2,2,-0.243357904492913,0.534399403312232
"suborn_1265_1_2",22,0.166666666666667,1.16666666666667,2.22222222222222,2,0.499349408062196,0.185437574639862
"suborn_1265_1_3",22,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.077587787887849,0.0110617373239179
"suborn_1265_2_1",22,0.166666666666667,1.16666666666667,2.22222222222222,1,0.090178030269773,-0.263927557355184
"suborn_1265_2_2",22,0.185185185185185,1.16666666666667,2.2,1,-1.07453134004971,-0.0235182719968181
"suborn_1265_2_4",22,0.166666666666666,1.18518518518519,2.22222222222222,1,0.442693348196931,-0.0732296066553788
"suborn_1266_1_1",23,0.166666666666667,1.16666666666667,2.22222222222222,2,-0.502507239110587,0.776584948064963
"suborn_1266_1_2",23,0.166666666666667,1.18518518518519,2.2,2,0.0204884714545584,0.0782456035869869
"suborn_1266_1_3",23,0.185185185185186,1.16666666666667,2.2,2,0.529899010660962,-0.196906140167857
"suborn_1266_1_4",23,0.166666666666666,1.18518518518519,2.22222222222222,2,-0.254704793227553,0.466619394710029
"suborn_1266_2_1",23,0.185185185185186,1.16666666666667,2.2,1,-0.37775511994104,0.180759074840103
"suborn_1266_2_2",23,0.166666666666667,1.16666666666667,2.22222222222222,1,-1.24595346654279,-0.045449156959099
"suborn_1266_2_4",23,0.185185185185185,1.16666666666667,2.2,1,-0.399110939199199,0.57848862424283
"suborn_1267_1_2",24,0.185185185185185,1.18518518518519,2.2,2,-0.181836029405778,0.3971166797025
"suborn_1267_1_4",24,0.166666666666666,1.18518518518519,2.2,2,0.127103039813377,0.0955831232665971
"suborn_1267_2_1",24,0.166666666666667,1.16666666666667,2.2,1,0.475465872201653,0.306111550416065
"suborn_1267_2_2",24,0.166666666666667,1.16666666666667,2.2,1,-0.371908762251556,0.254322897263832
"suborn_1267_2_3",24,0.185185185185186,1.18518518518519,2.2,1,0.084051260382839,0.969240847898554
"suborn_1267_2_4",24,0.185185185185185,1.16666666666667,2.2,1,0.0603482443469637,0.163999607488677
"suborn_1268_2_1",25,0.185185185185186,1.16666666666667,2.22222222222222,1,0.520177639485561,-0.127049623597797
"suborn_1269_1_2",26,0.166666666666667,1.16666666666667,2.2,2,3.45555849978679,-0.136369408120042
"suborn_1269_1_3",26,0.166666666666667,1.16666666666667,2.2,2,1.89349031299038,-0.724236107747311
"suborn_1269_1_4",26,0.185185185185185,1.18518518518519,2.2,2,-0.544651317048809,0.34741786871334
"suborn_1269_2_3",26,0.240740740740741,1.16666666666667,2.22222222222222,1,-1.09032472086526,-1.31449693989707
"suborn_1269_2_4",26,0.185185185185185,1.18518518518519,2.2,1,-0.872494830280722,-0.414049997531336
"suborn_1273_1_1",27,0.166666666666667,1.18518518518519,2.22222222222222,2,-0.187500398156704,-0.720380184996111
"suborn_1273_1_2",27,0.166666666666667,1.18518518518519,2.2,2,-0.638324561141689,0.154738157494116
"suborn_1273_1_3",27,0.166666666666667,1.16666666666667,2.37777777777778,2,-0.508696487896893,0.216013452174201
"suborn_1273_1_4",27,0.185185185185185,1.18518518518519,2.22222222222222,2,-0.244098647808867,-0.0787577680443469
"suborn_1273_2_1",27,0.185185185185185,1.16666666666667,2.2,1,-0.252081398792807,-0.340733932702365
"suborn_1273_2_2",27,0.166666666666667,1.16666666666667,2.2,1,-0.27090047986542,1.31768724477608
"suborn_1273_2_3",27,0.166666666666667,1.18518518518518,2.2,1,-1.21219164083211,-0.462707219029081
"suborn_1273_2_4",27,0.166666666666666,1.18518518518519,2.2,1,1.05265254965446,-0.657665228418022
"suborn_1284_1_1",28,0.185185185185186,1.18518518518519,2.22222222222222,2,-0.0408437574025838,-0.927105488123193
"suborn_1284_1_2",28,0.166666666666667,1.16666666666667,2.22222222222222,2,1.56292964250226,0.430864337023491
"suborn_1284_1_3",28,0.166666666666667,1.16666666666667,2.2,2,1.2176009561903,2.33504967899067
"suborn_1284_1_4",28,0.296296296296296,1.18518518518519,2.2,2,-0.158895199963253,0.0440352432679706
"suborn_1284_2_1",28,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.0166587153121894,-0.221419960300577
"suborn_1284_2_3",28,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.882999091322731,-0.620306332175246
"suborn_1284_2_4",28,0.166666666666666,1.18518518518519,2.22222222222222,1,-0.827880520629958,-0.0198630865217168
"suborn_207_1_1",29,0.166666666666667,1.16666666666667,2.22222222222222,2,0.229817844229793,0.070589706158202
"suborn_207_1_2",29,0.185185185185186,1.16666666666667,2.2,2,-1.33412501580087,0.881787916803869
"suborn_207_1_3",29,0.166666666666667,1.16666666666667,2.22222222222222,2,-1.14072508949332,-0.26821278875712
"suborn_207_1_4",29,0.166666666666666,1.18518518518519,2.2,2,0.314076769597981,-0.557050560737008
"suborn_207_2_1",29,0.185185185185185,1.16666666666667,2.22222222222222,1,1.43277725528993,-0.520422796317111
"suborn_207_2_2",29,0.166666666666667,1.16666666666667,2.2,1,-0.995902038166929,0.755351336733947
"suborn_207_2_3",29,0.185185185185186,1.18518518518518,2.31111111111111,1,-0.810694177501276,0.504075114815508
"suborn_28_1_1",30,0.185185185185185,1.18518518518519,2.22222222222222,2,0.627972989680369,-0.178903871222731
"suborn_28_1_2",30,0.166666666666667,1.18518518518519,2.2,2,-0.703793185698165,-0.785220290531016
"suborn_28_1_3",30,0.185185185185185,1.18518518518519,2.22222222222222,2,1.24286943487265,-0.230628289544817
"suborn_28_1_4",30,0.185185185185185,1.16666666666667,2.2,2,-0.709085582786026,-0.786387458298949
"suborn_28_2_1",30,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.250740379645645,-0.657099502945029
"suborn_28_2_3",30,0.185185185185185,1.18518518518519,2.2,1,0.307493888424285,-0.283641362051208
"suborn_28_2_4",30,0.185185185185185,1.18518518518519,2.22222222222222,1,1.17710149344598,-0.25710669593008
"suborn_930_1_1",33,0.166666666666667,1.16666666666667,2.2,2,0.631871885753627,0.555934202712792
"suborn_930_1_2",33,0.166666666666667,1.16666666666667,2.22222222222222,2,0.401586790375797,0.444273694000427
"suborn_930_1_3",33,0.185185185185185,1.16666666666667,2.2,2,-0.217132743972259,-0.738500553329244
"suborn_930_1_4",33,0.166666666666666,1.18518518518518,2.2,2,0.492095619965423,-0.223632377120087
"suborn_930_2_1",33,0.166666666666667,1.18518518518519,2.2,1,0.398441492495097,0.0777706050036883
"suborn_930_2_2",33,0.185185185185185,1.18518518518519,2.2,1,-1.70001205604154,0.967929144571341
"suborn_930_2_3",33,0.185185185185185,1.16666666666667,2.2,1,-0.185654024635213,-1.71814224628685
"suborn_933_1_1",34,0.166666666666667,1.16666666666667,2.2,2,0.203089257209376,-0.199186593539352
"suborn_933_1_3",34,0.166666666666667,1.18518518518519,2.2,2,0.410283629369368,-0.303225513923341
"suborn_933_1_4",34,0.185185185185185,1.18518518518519,2.22222222222222,2,-0.733959988493449,-0.704903777180767
"suborn_933_2_1",34,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.444688752043086,0.791895482582524
"suborn_933_2_2",34,0.185185185185186,1.16666666666667,2.22222222222222,1,-0.208704558097055,0.709157669348895
"suborn_933_2_4",34,0.185185185185185,1.16666666666667,2.2,1,-0.0484071200654738,1.44305838525009
"suborq_1067_1_1",1,0.185185185185185,1.16666666666667,2.2,2,0.217986474301141,-0.333707710532637
"suborq_1067_1_2",1,0.185185185185184,1.18518518518519,2.22222222222222,2,0.306801022974556,0.245475253810749
"suborq_1067_1_3",1,0.185185185185184,1.18518518518519,2.22222222222222,2,-0.721739261606061,-0.247621775839714
"suborq_1067_1_4",1,0.166666666666666,1.16666666666667,2.2,2,0.279589428173801,0.492292575249784
"suborq_1067_2_1",1,0.185185185185183,1.16666666666667,2.2,1,-0.301085298723699,-0.0831746596928369
"suborq_1067_2_3",1,0.185185185185186,1.18518518518518,2.22222222222222,1,0.253611483305916,-1.31510421900957
"suborq_1067_2_4",1,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.0240525059029281,-0.153004556936907
"suborq_107_1_1",2,0.166666666666667,1.18518518518519,2.22222222222222,2,0.0565711705354498,-0.0998688098413697
"suborq_107_1_2",2,0.185185185185185,1.18518518518519,2.2,2,0.0731333194230695,0.232938140960107
"suborq_107_1_3",2,0.166666666666667,1.16666666666667,2.2,2,-0.701604133301162,-0.167936689971258
"suborq_107_1_4",2,0.185185185185185,1.18518518518518,2.22222222222222,2,0.214146265323218,0.0670565811190326
"suborq_107_2_2",2,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.342101405201748,-0.321365325741998
"suborq_107_2_3",2,0.185185185185186,1.16666666666667,2.22222222222222,1,1.69612359817689,0.727289807812981
"suborq_107_2_4",2,0.185185185185185,1.18518518518519,2.22222222222222,1,0.106392742875713,-0.409062164357911
"suborq_1141_1_1",3,0.185185185185185,1.16666666666667,2.2,2,-0.520672807218272,-1.03467355364623
"suborq_1141_1_2",3,0.166666666666667,1.16666666666667,2.22222222222222,2,-0.738013052438111,0.82356514945596
"suborq_1141_1_3",3,0.166666666666667,1.16666666666667,2.22222222222222,2,-0.0465198341879716,-0.333598371282744
"suborq_1141_1_4",3,0.166666666666666,1.16666666666667,2.22222222222222,2,-0.698474898626135,-0.425919106761108
"suborq_1141_2_1",3,0.166666666666667,1.18518518518519,2.22222222222222,1,0.240787365294709,0.155541655528943
"suborq_1141_2_2",3,0.185185185185186,1.18518518518519,2.22222222222222,1,-0.288449237234439,0.125347888418423
"suborq_1141_2_3",3,0.166666666666667,1.16666666666667,2.2,1,-0.775890343619331,-0.992954859069951
"suborq_1141_2_4",3,0.185185185185185,1.18518518518519,2.22222222222222,1,0.45631425581957,-0.0541413154393185
"suborq_1154_1_1",4,0.185185185185185,1.18518518518518,2.22222222222222,2,0.116820427651765,-0.64064331766441
"suborq_1154_1_2",4,0.185185185185185,1.18518518518519,2.2,2,1.175314818439,-0.437915228391636
"suborq_1154_1_4",4,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.512954554945981,-0.429422882046981
"suborq_1154_2_2",4,0.166666666666667,1.18518518518519,2.22222222222222,1,1.09668002058941,-0.365802053883742
"suborq_1154_2_3",4,0.166666666666667,1.18518518518519,2.2,1,1.09493675979386,1.11815627942099
"suborq_1154_2_4",4,0.185185185185185,1.16666666666667,2.2,1,-0.654488511217675,-0.434113043846624
"suborq_1224_1_2",5,0.166666666666667,1.16666666666667,2.2,2,-0.448926312068459,0.291996189549594
"suborq_1224_1_4",5,0.166666666666666,1.18518518518519,2.2,2,-0.797648839300403,0.198264750157266
"suborq_1224_2_1",5,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.41108929147266,0.0707959654835454
"suborq_1224_2_3",5,0.166666666666667,1.16666666666667,2.2,1,-0.535867177787898,0.183063161888882
"suborq_1229_1_1",6,0.166666666666667,1.18518518518519,2.2,2,-0.211907375541564,0.584177064300973
"suborq_1229_1_2",6,0.185185185185184,1.18518518518519,2.22222222222222,2,1.34656306196799,0.550389193532969
"suborq_1229_1_3",6,0.185185185185186,1.16666666666667,2.2,2,-1.35607027769447,0.476780755545472
"suborq_1229_1_4",6,0.185185185185185,1.18518518518519,2.22222222222222,2,-0.464659247107803,-0.0123502828071334
"suborq_1229_2_1",6,0.166666666666667,1.18518518518519,2.2,1,0.276751658894083,-0.0607009343727718
"suborq_1229_2_2",6,0.166666666666667,1.16666666666667,2.2,1,-1.05284789377795,0.361934907413758
"suborq_1229_2_4",6,0.166666666666666,1.16666666666667,2.2,1,0.411471742971123,-0.098540015999116
"suborq_1237_1_1",7,0.185185185185185,1.18518518518519,2.2,2,-0.785515678340521,-0.433212548759114
"suborq_1237_1_3",7,0.166666666666667,1.16666666666667,2.2,2,2.31798418166645,1.69212416892087
"suborq_1237_2_1",7,0.166666666666667,1.18518518518519,2.4,1,-0.548448947449875,-0.73759642272837
"suborq_1237_2_2",7,0.185185185185186,1.16666666666667,2.2,1,1.12522062569351,-0.079469329676343
"suborq_1237_2_3",7,0.166666666666667,1.16666666666667,2.2,1,-1.67120305863178,-0.0420474946818158
"suborq_1237_2_4",7,0.166666666666666,1.16666666666667,2.28888888888889,1,-1.26932994497228,0.504204701120934
"suborq_1240_1_2",8,0.166666666666667,1.18518518518519,2.33333333333333,2,-1.88527912009954,0.956361633393019
"suborq_1240_1_3",8,0.166666666666667,1.18518518518518,2.2,2,-1.52193083699206,0.047325969719229
"suborq_1240_1_4",8,0.185185185185185,1.18518518518519,2.22222222222222,2,0.700140722756394,0.639269469373833
"suborq_1240_2_2",8,0.185185185185185,1.18518518518519,2.2,1,0.458852499921214,0.245097873828744
"suborq_1240_2_4",8,0.166666666666666,1.18518518518519,2.22222222222222,1,0.459211951168458,0.174045359506839
"suborq_1241_1_1",9,0.166666666666667,1.16666666666667,2.2,2,0.0187401127969817,-0.477924025930136
"suborq_1241_1_2",9,0.185185185185186,1.18518518518518,2.22222222222222,2,-0.69629815645341,-0.564316669026863
"suborq_1241_1_3",9,0.185185185185186,1.18518518518519,2.2,2,1.27130041899367,1.06523409978014
"suborq_1241_1_4",9,0.185185185185185,1.18518518518518,2.2,2,0.66990427306252,-0.955009511676474
"suborq_1241_2_1",9,0.166666666666667,1.16666666666667,2.2,1,1.64058170168947,-0.967569693934516
"suborq_1241_2_3",9,0.166666666666667,1.16666666666667,2.2,1,1.19079908676093,-1.24675885187241
"suborq_1241_2_4",9,0.185185185185185,1.18518518518519,2.2,1,-0.725524656129028,-0.642203536948523
"suborq_1243_1_1",10,0.166666666666667,1.18518518518519,2.2,2,0.197063654142832,-0.256781030993043
"suborq_1243_1_3",10,0.185185185185186,1.16666666666667,2.2,2,0.730531267915888,-0.25735018438204
"suborq_1243_1_4",10,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.576908579965499,0.347156629427809
"suborq_1243_2_2",10,0.185185185185186,1.18518518518519,2.2,1,0.155607294732509,-0.647586240784175
"suborq_1243_2_4",10,0.185185185185185,1.16666666666667,2.22222222222222,1,0.766051976892907,-0.217348182667783
"suborq_1244_1_1",11,0.166666666666667,1.18518518518519,2.2,2,-0.0363774648353293,-0.325434213851686
"suborq_1244_1_2",11,0.185185185185186,1.18518518518518,2.2,2,-0.563283226157001,-0.41286262609623
"suborq_1244_1_3",11,0.166666666666667,1.18518518518518,2.22222222222222,2,1.2429168971834,0.614152938125353
"suborq_1244_1_4",11,0.166666666666666,1.18518518518519,2.2,2,-0.123243888218626,-0.612362057103229
"suborq_1244_2_1",11,0.185185185185186,1.18518518518519,2.22222222222222,1,-0.383083128651728,-0.547013111707208
"suborq_1244_2_2",11,0.166666666666667,1.16666666666667,2.2,1,1.0942714842512,-1.01215723130432
"suborq_1244_2_3",11,0.185185185185186,1.16666666666667,2.2,1,1.66523303813058,0.961219374499319
"suborq_1244_2_4",11,0.166666666666666,1.18518518518519,2.2,1,-0.200876236564157,0.106615150215772
"suborq_1253_1_3",12,0.185185185185186,1.18518518518519,2.2,2,-0.557117313750173,-0.00326740134195059
"suborq_1253_1_4",12,0.185185185185185,1.18518518518518,2.2,2,0.472701816499418,0.495674747197222
"suborq_1253_2_2",12,0.185185185185184,1.16666666666667,2.22222222222222,1,-0.132195090519979,0.173840992057833
"suborq_1253_2_3",12,0.166666666666667,1.16666666666667,2.2,1,-0.828390862405841,-0.78904458669407
"suborq_1253_2_4",12,0.185185185185185,1.16666666666667,2.22222222222222,1,0.079237653453982,0.257377767498918
"suborq_1254_1_2",13,0.185185185185185,1.16666666666667,2.22222222222222,2,-2.37478618086505,0.186670598444969
"suborq_1254_1_4",13,0.185185185185185,1.16666666666667,2.26666666666667,2,-1.99378446321669,0.586359845503098
"suborq_1254_2_1",13,0.166666666666667,1.18518518518519,2.2,1,0.412474986898724,0.157043628399561
"suborq_1254_2_3",13,0.166666666666667,1.16666666666667,2.2,1,-0.0840162656868896,-0.30698737133609
"suborq_1254_2_4",13,0.166666666666666,1.16666666666667,2.2,1,0.27056479040541,-0.54731135655338
"suborq_1256_1_1",14,0.185185185185185,1.16666666666667,2.2,2,-0.217954199326533,-0.223962489091025
"suborq_1256_1_2",14,0.185185185185185,1.16666666666667,2.2,2,-0.730120014179049,0.0953043253248393
"suborq_1256_1_4",14,0.185185185185185,1.16666666666667,2.2,2,-0.275045301581498,-0.243706228139355
"suborq_1256_2_3",14,0.166666666666667,1.18518518518519,2.22222222222222,1,-0.878447578795222,-0.354728399159379
"suborq_1257_1_1",15,0.166666666666667,1.16666666666667,2.2,2,2.38110346779752,0.0180763867432663
"suborq_1257_1_3",15,0.166666666666667,1.16666666666667,2.2,2,-0.157272329838213,-0.343023568500831
"suborq_1257_1_4",15,0.185185185185185,1.16666666666667,2.22222222222222,2,0.252761637013862,-0.18319565042897
"suborq_1257_2_1",15,0.185185185185185,1.18518518518518,2.22222222222222,1,0.114268053160979,-0.436981015509632
"suborq_1257_2_2",15,0.166666666666667,1.16666666666667,2.2,1,-0.268560536057709,-0.173350649405211
"suborq_1257_2_3",15,0.185185185185186,1.18518518518519,2.2,1,-0.16294759007351,-0.661938690165245
"suborq_1257_2_4",15,0.166666666666666,1.16666666666667,2.2,1,0.975710369395291,-0.561333228277368
"suborq_1258_1_1",16,0.166666666666667,1.18518518518519,2.22222222222222,2,0.00927296780626949,-0.00390185430241383
