"discourse_list","speakers","X1","X2","X3","target","f0_s1","f0_s2"
"suborn_1258_2_3",16,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.260126785126496,0.107113746357336
"suborn_1258_2_4",16,0.166666666666666,1.16666666666667,2.2,1,-0.861505162434532,-0.153632936826856
"suborn_1259_1_1",17,0.185185185185185,1.18518518518519,2.22222222222222,1,0.111523716477477,0.464165360910394
"suborn_1259_1_2",17,0.166666666666667,1.16666666666667,2.2,1,-0.112747890640216,0.868245957138984
"suborn_1259_1_3",17,0.166666666666667,1.16666666666667,2.2,1,-0.472680182635011,0.497381062438233
"suborn_1259_1_4",17,0.185185185185185,1.18518518518519,2.22222222222222,1,0.707902440367636,1.45598488542059
"suborn_1259_2_1",17,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.710613497708922,0.284856564258772
"suborn_1259_2_2",17,0.166666666666667,1.18518518518519,2.2,1,-0.445644783699812,-0.155117402552647
"suborn_1259_2_3",17,0.185185185185186,1.18518518518519,2.2,1,-0.0139972748426825,-0.659199972177307
"suborn_1260_1_1",18,0.185185185185186,1.16666666666667,2.2,1,0.345893434016114,0.0665973153068257
"suborn_1260_1_2",18,0.166666666666667,1.18518518518518,2.2,1,-1.03986058887696,-0.110086393557725
"suborn_1263_1_1",20,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.269913758994894,0.735681344901467
"suborn_1263_1_2",20,0.166666666666667,1.16666666666667,2.24444444444444,1,-0.693218756224038,0.126879241716761
"suborn_1263_1_3",20,0.185185185185186,1.18518518518519,2.2,1,-0.676971352622102,-0.449779661014891
"suborn_1263_1_4",20,0.166666666666666,1.18518518518519,2.2,1,-0.648848498691677,0.366956331244976
"suborn_1263_2_1",20,0.166666666666667,1.18518518518519,2.2,1,-0.336848477794028,0.393179434731623
"suborn_1263_2_2",20,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.494170329022884,0.0925988470795846
"suborn_1263_2_3",20,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.895944621197362,-0.535007494513424
"suborn_1263_2_4",20,0.185185185185185,1.16666666666667,2.2,1,0.215930976187757,0.463101761266292
"suborn_1264_1_1",21,0.185185185185185,1.18518518518518,2.22222222222222,1,0.647490716027707,0.194227643751111
"suborn_1264_1_2",21,0.166666666666667,1.18518518518519,2.22222222222222,1,-0.381785146892839,0.549497281333646
"suborn_1264_1_3",21,0.166666666666667,1.22222222222222,2.2,1,-2.08234707140745,-0.983792051065394
"suborn_1264_1_4",21,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.0106636181408114,1.04704802882975
"suborn_1264_2_2",21,0.166666666666667,1.16666666666667,2.2,1,-0.593097252835032,0.219913167784524
"suborn_1264_2_3",21,0.166666666666667,1.16666666666667,2.2,1,-0.960038721522247,-0.765720386128035
"suborn_1264_2_4",21,0.185185185185185,1.18518518518519,2.2,1,-0.083989131740006,0.155131446742835
"suborn_1265_1_1",22,0.166666666666667,1.16666666666667,2.2,1,-0.508350935745748,0.611463993217816
"suborn_1265_1_2",22,0.166666666666667,1.16666666666667,2.22222222222222,1,0.0171761690220496,0.265775129300674
"suborn_1265_1_3",22,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.736121682171089,-0.181426670385565
"suborn_1265_2_1",22,0.166666666666667,1.16666666666667,2.22222222222222,1,0.0682954574760153,-0.142752931802701
"suborn_1265_2_2",22,0.185185185185185,1.16666666666667,2.2,1,-1.55519398751842,0.0322187222760304
"suborn_1265_2_4",22,0.166666666666666,1.18518518518519,2.22222222222222,1,0.327069518954329,-0.115901523926711
"suborn_1266_1_1",23,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.786807145621868,0.924586087990068
"suborn_1266_1_2",23,0.166666666666667,1.18518518518519,2.2,1,-0.502402800401172,0.187449864542016
"suborn_1266_1_3",23,0.185185185185186,1.16666666666667,2.2,1,-0.218570179261812,-0.180944395737576
"suborn_1266_1_4",23,0.166666666666666,1.18518518518519,2.22222222222222,1,-0.607465197985169,0.56940976080625
"suborn_1266_2_1",23,0.185185185185186,1.16666666666667,2.2,1,-0.489146712830558,0.344560876247357
"suborn_1266_2_2",23,0.166666666666667,1.16666666666667,2.22222222222222,1,-1.67825996042747,0.0134252566897342
"suborn_1266_2_4",23,0.185185185185185,1.16666666666667,2.2,1,-0.554203770031707,0.524708385163645
"suborn_1267_1_2",24,0.185185185185185,1.18518518518519,2.2,1,-0.663606151989002,0.478575117771564
"suborn_1267_1_4",24,0.166666666666666,1.18518518518519,2.2,1,-0.129879220857584,0.214995579811663
"suborn_1267_2_1",24,0.166666666666667,1.16666666666667,2.2,1,0.421338586276836,0.541715588137629
"suborn_1267_2_2",24,0.166666666666667,1.16666666666667,2.2,1,-0.809161014392316,0.319728084711954
"suborn_1267_2_3",24,0.185185185185186,1.18518518518519,2.2,1,-0.683388044638378,0.98797564051099
"suborn_1267_2_4",24,0.185185185185185,1.16666666666667,2.2,1,-0.0796716704868724,0.144597383857157
"suborn_1268_2_1",25,0.185185185185186,1.16666666666667,2.22222222222222,1,0.483568118262092,-0.0208206927567308
"suborn_1269_1_2",26,0.166666666666667,1.16666666666667,2.2,1,3.11176931850803,0.0686828185075469
"suborn_1269_1_3",26,0.166666666666667,1.16666666666667,2.2,1,1.29609520204335,-0.693896107468628
"suborn_1269_1_4",26,0.185185185185185,1.18518518518519,2.2,1,-0.766049364639291,0.402609880360215
"suborn_1269_2_3",26,0.240740740740741,1.16666666666667,2.22222222222222,1,-1.59622916964979,-1.39885323366199
"suborn_1269_2_4",26,0.185185185185185,1.18518518518519,2.2,1,-0.971011438562213,-0.433373245218448
"suborn_1273_1_1",27,0.166666666666667,1.18518518518519,2.22222222222222,1,-0.286276729414624,-0.691532917935878
"suborn_1273_1_2",27,0.166666666666667,1.18518518518519,2.2,1,-1.04105819850497,0.0416203322552084
"suborn_1273_1_3",27,0.166666666666667,1.16666666666667,2.37777777777778,1,-1.27753253676953,0.0828017446077234
"suborn_1273_1_4",27,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.514714275641302,-0.0793756265509901
"suborn_1273_2_1",27,0.185185185185185,1.16666666666667,2.2,1,-0.266303328769065,-0.264451803555412
"suborn_1273_2_2",27,0.166666666666667,1.16666666666667,2.2,1,-0.71327163311266,1.26751440004384
"suborn_1273_2_3",27,0.166666666666667,1.18518518518518,2.2,1,-1.85112405902114,-0.639156796994975
"suborn_1273_2_4",27,0.166666666666666,1.18518518518519,2.2,1,0.80480732910087,-0.537869242767001
"suborn_1284_1_1",28,0.185185185185186,1.18518518518519,2.22222222222222,1,-0.16794306316823,-0.832460147770471
"suborn_1284_1_2",28,0.166666666666667,1.16666666666667,2.22222222222222,1,1.02192508628339,0.679542929492542
"suborn_1284_1_3",28,0.166666666666667,1.16666666666667,2.2,1,0.345888084693508,2.36843708460895
"suborn_1284_1_4",28,0.296296296296296,1.18518518518519,2.2,1,-0.419413834992541,0.117534371939557
"suborn_1284_2_1",28,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.0213673109838851,-0.0700158867172835
"suborn_1284_2_3",28,0.166666666666667,1.16666666666667,2.22222222222222,1,-1.44064492530404,-0.77231424972116
"suborn_1284_2_4",28,0.166666666666666,1.18518518518519,2.22222222222222,1,-0.958385766158668,-0.0554073170423192
"suborn_207_1_1",29,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.0199397178840226,0.288349741006226
"suborn_207_1_2",29,0.185185185185186,1.16666666666667,2.2,1,-1.73149518484568,0.741855148513784
"suborn_207_1_3",29,0.166666666666667,1.16666666666667,2.22222222222222,1,-1.7728164628515,-0.517135541195284
"suborn_207_1_4",29,0.166666666666666,1.18518518518519,2.2,1,0.100442024298449,-0.543000624171161
"suborn_207_2_1",29,0.185185185185185,1.16666666666667,2.22222222222222,1,1.41181722691004,-0.276290567213927
"suborn_207_2_2",29,0.166666666666667,1.16666666666667,2.2,1,-1.38365556841358,0.743208328622202
"suborn_207_2_3",29,0.185185185185186,1.18518518518518,2.31111111111111,1,-1.45303252136218,0.34524952932569
"suborn_28_1_1",30,0.185185185185185,1.18518518518519,2.22222222222222,1,0.445069495397684,0.0981575194771163
"suborn_28_1_2",30,0.166666666666667,1.18518518518519,2.2,1,-1.04025656450266,-0.721936289253729
"suborn_28_1_3",30,0.185185185185185,1.18518518518519,2.22222222222222,1,0.457015515758296,-0.0582554867697619
"suborn_28_1_4",30,0.185185185185185,1.16666666666667,2.2,1,-0.823465115470217,-0.74824514624802
"suborn_28_2_1",30,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.21235603121266,-0.451667184693612
"suborn_28_2_3",30,0.185185185185185,1.18518518518519,2.2,1,-0.294321245396918,-0.25548562202953
"suborn_28_2_4",30,0.185185185185185,1.18518518518519,2.22222222222222,1,0.984687644217652,-0.0612951825001972
"suborn_930_1_1",33,0.166666666666667,1.16666666666667,2.2,1,0.346074170316943,0.738530767682289
"suborn_930_1_2",33,0.166666666666667,1.16666666666667,2.22222222222222,1,-0.062464485339635,0.486403163779227
"suborn_930_1_3",33,0.185185185185185,1.16666666666667,2.2,1,-0.937624560880623,-0.806634511547845
"suborn_930_1_4",33,0.166666666666666,1.18518518518518,2.2,1,0.220244964042328,-0.112779687782905
"suborn_930_2_1",33,0.166666666666667,1.18518518518519,2.2,1,0.390748141386965,0.176231995548737
"suborn_930_2_2",33,0.185185185185185,1.18518518518519,2.2,1,-2.0792528062806,0.85445305709756
"suborn_930_2_3",33,0.185185185185185,1.16666666666667,2.2,1,-0.793581309310243,-1.7043426124821
"suborn_933_1_1",34,0.166666666666667,1.16666666666667,2.2,1,-0.0276644321072441,0.0223023081399774
"suborn_933_1_3",34,0.166666666666667,1.18518518518519,2.2,1,-0.337056453737352,-0.271716864573242
"suborn_933_1_4",34,0.185185185185185,1.18518518518519,2.22222222222222,1,-0.908872437725035,-0.708892833474028
"suborn_933_2_1",34,0.185185185185185,1.16666666666667,2.22222222222222,1,-0.474931470267243,0.8972908368482
"suborn_933_2_2",34,0.185185185185186,1.16666666666667,2.22222222222222,1,-0.596744479765983,0.747604749158058
"suborn_933_2_4",34,0.185185185185185,1.16666666666667,2.2,1,-0.215705914156158,1.33563121924281
"suborq_1067_1_1",1,0.185185185185185,1.16666666666667,2.2,2,0.383612201214079,-0.442401940398178
"suborq_1067_1_2",1,0.185185185185184,1.18518518518519,2.22222222222222,2,0.741782842596459,0.130191905346889
"suborq_1067_1_3",1,0.185185185185184,1.18518518518519,2.22222222222222,2,-0.135114500259939,-0.332819974892382
"suborq_1067_1_4",1,0.166666666666666,1.16666666666667,2.2,2,0.511385658574642,0.530649475592363
"suborq_1067_2_1",1,0.185185185185183,1.16666666666667,2.2,2,-0.00511009928648629,-0.19320816469849
"suborq_1067_2_3",1,0.185185185185186,1.18518518518518,2.22222222222222,2,0.870934471805005,-1.16799809026368
"suborq_1067_2_4",1,0.185185185185185,1.16666666666667,2.22222222222222,2,0.328423218179677,-0.268430961539989
"suborq_107_1_1",2,0.166666666666667,1.18518518518519,2.22222222222222,2,0.12381608870913,-0.228534281964707
"suborq_107_1_2",2,0.185185185185185,1.18518518518519,2.2,2,0.427651524157374,0.150947048939956
"suborq_107_1_3",2,0.166666666666667,1.16666666666667,2.2,2,-0.210825399272398,-0.207343472274847
"suborq_107_1_4",2,0.185185185185185,1.18518518518518,2.22222222222222,2,0.399224174600755,0.0933725481739142
"suborq_107_2_2",2,0.166666666666667,1.16666666666667,2.22222222222222,2,0.118896280946065,-0.443731007979838
"suborq_107_2_3",2,0.185185185185186,1.16666666666667,2.22222222222222,2,2.15303104355173,0.887657841917873
"suborq_107_2_4",2,0.185185185185185,1.18518518518519,2.22222222222222,2,0.411172554077727,-0.496327265921287
"suborq_1141_1_1",3,0.185185185185185,1.16666666666667,2.2,2,-0.580368475648095,-0.992653559771869
"suborq_1141_1_2",3,0.166666666666667,1.16666666666667,2.22222222222222,2,-0.457574445693984,0.772854040897887
"suborq_1141_1_3",3,0.166666666666667,1.16666666666667,2.22222222222222,2,0.380578494382003,-0.248872425361334
"suborq_1141_1_4",3,0.166666666666666,1.16666666666667,2.22222222222222,2,-0.414285527424114,-0.525001868538546
"suborq_1141_2_1",3,0.166666666666667,1.18518518518519,2.22222222222222,2,0.414250296164588,0.140627602672375
"suborq_1141_2_2",3,0.185185185185186,1.18518518518519,2.22222222222222,2,0.0730533885903746,0.102833711295995
"suborq_1141_2_3",3,0.166666666666667,1.16666666666667,2.2,2,-0.157617229395193,-1.0076436037276
"suborq_1141_2_4",3,0.185185185185185,1.18518518518519,2.22222222222222,2,0.779547135900504,-0.113973827054484
"suborq_1154_1_1",4,0.185185185185185,1.18518518518518,2.22222222222222,2,0.195487057964033,-0.830106098423919
"suborq_1154_1_2",4,0.185185185185185,1.18518518518519,2.2,2,1.45749347465904,-0.512030218818434
"suborq_1154_1_4",4,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.377810233470171,-0.5256719345469
"suborq_1154_2_2",4,0.166666666666667,1.18518518518519,2.22222222222222,2,1.42057427974907,-0.399297391278975
"suborq_1154_2_3",4,0.166666666666667,1.18518518518519,2.2,2,1.46443211373105,1.19537801857304
"suborq_1154_2_4",4,0.185185185185185,1.16666666666667,2.2,2,-0.448098821443863,-0.606622348107893
"suborq_1224_1_2",5,0.166666666666667,1.16666666666667,2.2,2,-0.188906051618237,0.222857643315406
"suborq_1224_1_4",5,0.166666666666666,1.18518518518519,2.2,2,-0.69395286720384,0.154067256765652
"suborq_1224_2_1",5,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.257371864717383,-0.0513686341758682
"suborq_1224_2_3",5,0.166666666666667,1.16666666666667,2.2,2,-0.0756701848028976,0.217344994886978
"suborq_1229_1_1",6,0.166666666666667,1.18518518518519,2.2,2,-0.172527773240925,0.367839355260609
"suborq_1229_1_2",6,0.185185185185184,1.18518518518519,2.22222222222222,2,1.56813532431065,0.558204394964405
"suborq_1229_1_3",6,0.185185185185186,1.16666666666667,2.2,2,-0.997926069951387,0.380318534188915
"suborq_1229_1_4",6,0.185185185185185,1.18518518518519,2.22222222222222,2,-0.278561883984453,-0.129017975698326
"suborq_1229_2_1",6,0.166666666666667,1.18518518518519,2.2,2,0.450147009377319,-0.155973883320353
"suborq_1229_2_2",6,0.166666666666667,1.16666666666667,2.2,2,-0.726948320448462,0.194425582125779
"suborq_1229_2_4",6,0.166666666666666,1.16666666666667,2.2,2,0.630740251478214,-0.210931868170793
"suborq_1237_1_1",7,0.185185185185185,1.18518518518519,2.2,2,-0.684433522956184,-0.716344451690825
"suborq_1237_1_3",7,0.166666666666667,1.16666666666667,2.2,2,2.56446565454276,1.86708306872005
"suborq_1237_2_1",7,0.166666666666667,1.18518518518519,2.4,2,-0.265127800891941,-0.974497018344456
"suborq_1237_2_2",7,0.185185185185186,1.16666666666667,2.2,2,1.44422247767455,-0.146274282283602
"suborq_1237_2_3",7,0.166666666666667,1.16666666666667,2.2,2,-1.25997320820057,-0.0787319299943115
"suborq_1237_2_4",7,0.166666666666666,1.16666666666667,2.28888888888889,2,-1.08084189622513,0.278711510008353
"suborq_1240_1_2",8,0.166666666666667,1.18518518518519,2.33333333333333,2,-1.67128016122837,0.705067988808384
"suborq_1240_1_3",8,0.166666666666667,1.18518518518518,2.2,2,-1.02492976605962,-0.220290926271323
"suborq_1240_1_4",8,0.185185185185185,1.18518518518519,2.22222222222222,2,0.737059162757518,0.657343746364003
"suborq_1240_2_2",8,0.185185185185185,1.18518518518519,2.2,2,0.735927811518199,0.180667113720133
"suborq_1240_2_4",8,0.166666666666666,1.18518518518519,2.22222222222222,2,0.636178384944243,0.0460137704652337
"suborq_1241_1_1",9,0.166666666666667,1.16666666666667,2.2,2,0.0568056921074705,-0.663995331624447
"suborq_1241_1_2",9,0.185185185185186,1.18518518518518,2.22222222222222,2,-0.356480764032208,-0.756799335567467
"suborq_1241_1_3",9,0.185185185185186,1.18518518518519,2.2,2,1.59458271393425,1.06399815031477
"suborq_1241_1_4",9,0.185185185185185,1.18518518518518,2.2,2,0.776834031417227,-0.928945423789091
"suborq_1241_2_1",9,0.166666666666667,1.16666666666667,2.2,2,1.77412927775343,-0.975168440568251
"suborq_1241_2_3",9,0.166666666666667,1.16666666666667,2.2,2,1.69381728065174,-1.16330626858105
"suborq_1241_2_4",9,0.185185185185185,1.18518518518519,2.2,2,-0.428055910296354,-0.883425172994009
"suborq_1243_1_1",10,0.166666666666667,1.18518518518519,2.2,2,0.270298197740931,-0.380128624922679
"suborq_1243_1_3",10,0.185185185185186,1.16666666666667,2.2,2,1.15625765494756,-0.193235178162877
"suborq_1243_1_4",10,0.185185185185185,1.16666666666667,2.22222222222222,2,-0.36296938316207,0.251315164136513
"suborq_1243_2_2",10,0.185185185185186,1.18518518518519,2.2,2,0.544675324806132,-0.650898253914728
"suborq_1243_2_4",10,0.185185185185185,1.16666666666667,2.22222222222222,2,0.997275556615073,-0.240230993090041
"suborq_1244_1_1",11,0.166666666666667,1.18518518518519,2.2,2,0.0825547159484656,-0.469092366101124
"suborq_1244_1_2",11,0.185185185185186,1.18518518518518,2.2,2,-0.137435072717712,-0.551182084710206
"suborq_1244_1_3",11,0.166666666666667,1.18518518518518,2.22222222222222,2,1.6478936546667,0.744518606953461
"suborq_1244_1_4",11,0.166666666666666,1.18518518518519,2.2,2,0.133999316933241,-0.65954558840252
"suborq_1244_2_1",11,0.185185185185186,1.18518518518519,2.22222222222222,2,-0.0886814721295532,-0.705693839398501
"suborq_1244_2_2",11,0.166666666666667,1.16666666666667,2.2,2,1.47374052642541,-0.920850827304294
"suborq_1244_2_3",11,0.185185185185186,1.16666666666667,2.2,2,2.14341540433958,1.11545235547755
"suborq_1244_2_4",11,0.166666666666666,1.18518518518519,2.2,2,0.0685466103762429,0.0588665024305505
"suborq_1253_1_3",12,0.185185185185186,1.18518518518519,2.2,2,-0.0604694750681175,-0.0532175699536612
"suborq_1253_1_4",12,0.185185185185185,1.18518518518518,2.2,2,0.646041985308903,0.581976018877949
"suborq_1253_2_2",12,0.185185185185184,1.16666666666667,2.22222222222222,2,0.349584749705501,0.0948968207862886
"suborq_1253_2_3",12,0.166666666666667,1.16666666666667,2.2,2,-0.285942134640963,-0.659705459374363
"suborq_1253_2_4",12,0.185185185185185,1.16666666666667,2.22222222222222,2,0.300495179560789,0.279126166909624
"suborq_1254_1_2",13,0.185185185185185,1.16666666666667,2.22222222222222,2,-2.04400889060972,0.0163693396250471
"suborq_1254_1_4",13,0.185185185185185,1.16666666666667,2.26666666666667,2,-1.86708550415306,0.508455338118683
"suborq_1254_2_1",13,0.166666666666667,1.18518518518519,2.2,2,0.582335438290125,0.130395435766249
"suborq_1254_2_3",13,0.166666666666667,1.16666666666667,2.2,2,0.466284261130017,-0.278437871231685
"suborq_1254_2_4",13,0.166666666666666,1.16666666666667,2.2,2,0.511306999012782,-0.550517138885442
"suborq_1256_1_1",14,0.185185185185185,1.16666666666667,2.2,2,-0.0717668976562854,-0.286501742514875
"suborq_1256_1_2",14,0.185185185185185,1.16666666666667,2.2,2,-0.322869605460848,0.0342280029826668
"suborq_1256_1_4",14,0.185185185185185,1.16666666666667,2.2,2,-0.0210376544834242,-0.189371612852156
"suborq_1256_2_3",14,0.166666666666667,1.18518518518519,2.22222222222222,2,-0.203946127065449,-0.336480444117747
"suborq_1257_1_1",15,0.166666666666667,1.16666666666667,2.2,2,2.41371768391524,0.0663172346733687
"suborq_1257_1_3",15,0.166666666666667,1.16666666666667,2.2,2,0.392743669104307,-0.365556681397608
"suborq_1257_1_4",15,0.185185185185185,1.16666666666667,2.22222222222222,2,0.466728197359927,-0.161884376625204
"suborq_1257_2_1",15,0.185185185185185,1.18518518518518,2.22222222222222,2,0.407586575603051,-0.551917179131706
"suborq_1257_2_2",15,0.166666666666667,1.16666666666667,2.2,2,0.191990401295904,-0.270371378373433
"suborq_1257_2_3",15,0.185185185185186,1.18518518518519,2.2,2,0.500118121068982,-0.681808900926686
"suborq_1257_2_4",15,0.166666666666666,1.16666666666667,2.2,2,1.31718480255821,-0.577322921552007
